r2_6_1

VEHICLE_1			COST	COST	COST	VEHICLE_2			COST	COST	COST			
NUMBER	CAPACITY_1	OPER_1	PENAL_1	IDLE_1	NUMBER	CAPACITY_2	OPER_2	PENAL_2	IDLE_2	HOME	E_BIN	PERIOD_NUM
23	500	2	7	3	23	100	1	2	5	45	45	4

ID	X	Y	D	LB	UB	S	K	A
CUST_NO.	XCOORD.	YCOORD.	DEMAND	READY_TIME	DUE_DATE	SERVICE_TIME	PERIODS	AVAILABILITY	CUS_PAY
 
0	150	150	0	0	4823	0	1	1	0
0	150	150	0	0	4823	0	2	1	0
0	150	150	0	0	4823	0	3	1	0
0	150	150	0	0	4823	0	4	1	0
1	133	187	16	4261	4400	5	1	1	300	
1	133	187	16	1399	1475	5	2	1	300	
1	133	187	16	2954	3054	5	3	1	300	
1	133	187	16	1326	1489	5	4	0	300	
2	117	178	19	3050	3197	5	1	1	300	
2	117	178	19	1855	1958	5	2	0	300	
2	117	178	19	2889	2994	5	3	1	300	
2	117	178	19	2930	3083	5	4	0	300	
3	45	115	13	889	964	5	1	1	300	
3	45	115	13	2170	2277	5	2	1	300	
3	45	115	13	3060	3142	5	3	0	300	
3	45	115	13	863	994	5	4	1	300	
4	274	6	41	2102	2171	5	1	1	300	
4	274	6	41	2286	2451	5	2	0	300	
4	274	6	41	817	875	5	3	1	300	
4	274	6	41	669	787	5	4	1	300	
5	114	211	10	1755	1878	5	1	0	300	
5	114	211	10	1356	1432	5	2	1	300	
5	114	211	10	2051	2189	5	3	0	300	
5	114	211	10	3585	3736	5	4	1	300	
6	60	72	2	702	781	5	1	1	300	
6	60	72	2	2074	2166	5	2	1	300	
6	60	72	2	171	254	5	3	0	300	
6	60	72	2	1078	1143	5	4	1	300	
7	165	179	19	3357	3413	5	1	1	300	
7	165	179	19	563	652	5	2	0	300	
7	165	179	19	2516	2595	5	3	1	300	
7	165	179	19	2603	2661	5	4	1	300	
8	283	144	6	481	585	5	1	1	300	
8	283	144	6	3725	3859	5	2	1	300	
8	283	144	6	2416	2548	5	3	1	300	
8	283	144	6	2278	2416	5	4	1	300	
9	176	263	5	2404	2593	5	1	1	300	
9	176	263	5	82	219	5	2	0	300	
9	176	263	5	4201	4301	5	3	1	300	
9	176	263	5	1634	1771	5	4	1	300	
10	108	3	16	2711	2776	5	1	0	300	
10	108	3	16	3026	3101	5	2	1	300	
10	108	3	16	1532	1561	5	3	1	300	
10	108	3	16	1000	1141	5	4	1	300	
11	183	282	42	1778	1875	5	1	0	300	
11	183	282	42	2364	2459	5	2	1	300	
11	183	282	42	2397	2478	5	3	0	300	
11	183	282	42	3290	3399	5	4	1	300	
12	151	172	2	3000	3115	5	1	1	300	
12	151	172	2	1000	1093	5	2	0	300	
12	151	172	2	2733	2878	5	3	1	300	
12	151	172	2	2715	2879	5	4	1	300	
13	57	125	23	841	965	5	1	1	300	
13	57	125	23	393	553	5	2	0	300	
13	57	125	23	2775	2931	5	3	1	300	
13	57	125	23	2541	2643	5	4	0	300	
14	220	18	38	2474	2614	5	1	1	300	
14	220	18	38	274	474	5	2	0	300	
14	220	18	38	3410	3546	5	3	1	300	
14	220	18	38	1474	1607	5	4	0	300	
15	265	141	22	429	494	5	1	1	300	
15	265	141	22	1466	1528	5	2	1	300	
15	265	141	22	934	1024	5	3	0	300	
15	265	141	22	1873	2051	5	4	1	300	
16	120	155	24	3538	3683	5	1	1	300	
16	120	155	24	2766	2865	5	2	0	300	
16	120	155	24	1196	1367	5	3	1	300	
16	120	155	24	2200	2348	5	4	0	300	
17	290	37	1	3282	3368	5	1	1	300	
17	290	37	1	144	283	5	2	1	300	
17	290	37	1	493	594	5	3	0	300	
17	290	37	1	454	597	5	4	1	300	
18	201	175	10	2787	2875	5	1	0	300	
18	201	175	10	22	179	5	2	1	300	
18	201	175	10	3657	3740	5	3	1	300	
18	201	175	10	2690	2774	5	4	1	300	
19	279	36	29	2744	2918	5	1	1	300	
19	279	36	29	3051	3111	5	2	1	300	
19	279	36	29	3096	3168	5	3	1	300	
19	279	36	29	545	668	5	4	1	300	
20	275	146	14	2567	2761	5	1	1	300	
20	275	146	14	3350	3512	5	2	0	300	
20	275	146	14	1397	1500	5	3	1	300	
20	275	146	14	63	254	5	4	1	300	
21	103	8	16	2735	2838	5	1	1	300	
21	103	8	16	249	462	5	2	1	300	
21	103	8	16	1614	1743	5	3	1	300	
21	103	8	16	1051	1224	5	4	0	300	
22	114	259	5	3248	3339	5	1	1	300	
22	114	259	5	2520	2636	5	2	1	300	
22	114	259	5	558	653	5	3	0	300	
22	114	259	5	989	1153	5	4	1	300	
23	160	17	24	1345	1498	5	1	1	300	
23	160	17	24	266	438	5	2	0	300	
23	160	17	24	1690	1835	5	3	1	300	
23	160	17	24	1169	1331	5	4	0	300	
24	80	86	32	2379	2542	5	1	1	300	
24	80	86	32	1651	1749	5	2	1	300	
24	80	86	32	2989	3131	5	3	0	300	
24	80	86	32	588	734	5	4	1	300	
25	289	130	27	1304	1451	5	1	0	300	
25	289	130	27	3	100	5	2	1	300	
25	289	130	27	365	448	5	3	0	300	
25	289	130	27	1256	1389	5	4	1	300	
26	238	103	16	2899	2999	5	1	0	300	
26	238	103	16	3545	3656	5	2	1	300	
26	238	103	16	1901	2010	5	3	1	300	
26	238	103	16	376	539	5	4	1	300	
27	159	266	2	3607	3670	5	1	1	300	
27	159	266	2	2048	2129	5	2	0	300	
27	159	266	2	1300	1415	5	3	1	300	
27	159	266	2	2321	2414	5	4	1	300	
28	7	31	29	3176	3286	5	1	0	300	
28	7	31	29	1572	1707	5	2	1	300	
28	7	31	29	2345	2430	5	3	0	300	
28	7	31	29	374	518	5	4	1	300	
29	99	105	4	1036	1084	5	1	0	300	
29	99	105	4	34	217	5	2	1	300	
29	99	105	4	11	108	5	3	0	300	
29	99	105	4	2010	2103	5	4	1	300	
30	92	241	3	3018	3235	5	1	0	300	
30	92	241	3	134	260	5	2	1	300	
30	92	241	3	3985	4119	5	3	1	300	
30	92	241	3	1568	1770	5	4	1	300	
31	236	27	21	1492	1605	5	1	0	300	
31	236	27	21	760	863	5	2	1	300	
31	236	27	21	1092	1148	5	3	1	300	
31	236	27	21	1412	1564	5	4	1	300	
32	246	166	18	2217	2256	5	1	1	300	
32	246	166	18	305	368	5	2	0	300	
32	246	166	18	2458	2599	5	3	1	300	
32	246	166	18	1398	1520	5	4	1	300	
33	227	192	15	1244	1391	5	1	0	300	
33	227	192	15	867	996	5	2	1	300	
33	227	192	15	603	640	5	3	0	300	
33	227	192	15	2762	2841	5	4	1	300	
34	17	0	11	2325	2415	5	1	1	300	
34	17	0	11	2616	2735	5	2	0	300	
34	17	0	11	3210	3363	5	3	1	300	
34	17	0	11	460	644	5	4	1	300	
35	86	216	25	821	964	5	1	1	300	
35	86	216	25	3895	4034	5	2	1	300	
35	86	216	25	744	874	5	3	1	300	
35	86	216	25	2895	3031	5	4	0	300	
36	192	150	6	87	249	5	1	1	300	
36	192	150	6	647	694	5	2	1	300	
36	192	150	6	1896	2022	5	3	1	300	
36	192	150	6	402	518	5	4	0	300	
37	297	43	13	2892	3004	5	1	1	300	
37	297	43	13	2193	2349	5	2	0	300	
37	297	43	13	3230	3357	5	3	1	300	
37	297	43	13	3732	3903	5	4	1	300	
38	289	209	23	2814	2855	5	1	1	300	
38	289	209	23	2054	2198	5	2	0	300	
38	289	209	23	2557	2648	5	3	1	300	
38	289	209	23	2889	3005	5	4	1	300	
39	244	13	10	2918	2987	5	1	1	300	
39	244	13	10	3004	3117	5	2	1	300	
39	244	13	10	932	1086	5	3	1	300	
39	244	13	10	3953	4032	5	4	1	300	
40	213	119	25	2926	3024	5	1	1	300	
40	213	119	25	1387	1548	5	2	0	300	
40	213	119	25	3440	3516	5	3	1	300	
40	213	119	25	2853	2950	5	4	0	300	
41	82	35	12	471	597	5	1	1	300	
41	82	35	12	537	666	5	2	0	300	
41	82	35	12	3175	3259	5	3	1	300	
41	82	35	12	732	871	5	4	0	300	
42	122	96	19	567	732	5	1	1	300	
42	122	96	19	37	101	5	2	1	300	
42	122	96	19	1009	1108	5	3	1	300	
42	122	96	19	2592	2688	5	4	1	300	
43	208	208	16	413	551	5	1	1	300	
43	208	208	16	1082	1154	5	2	0	300	
43	208	208	16	790	840	5	3	1	300	
43	208	208	16	3395	3501	5	4	1	300	
44	186	26	25	2273	2364	5	1	0	300	
44	186	26	25	1701	1841	5	2	1	300	
44	186	26	25	2946	3105	5	3	1	300	
44	186	26	25	2484	2611	5	4	0	300	
45	172	198	29	3308	3453	5	1	1	300	
45	172	198	29	672	779	5	2	1	300	
45	172	198	29	359	490	5	3	1	300	
45	172	198	29	1592	1683	5	4	1	300	
46	126	42	33	0	4823	5	1	1	0	
46	126	42	33	0	4823	5	2	1	0	
46	126	42	33	0	4823	5	3	1	0	
46	126	42	33	0	4823	5	4	1	0	
47	96	86	52	0	4823	5	1	1	0	
47	96	86	52	0	4823	5	2	1	0	
47	96	86	52	0	4823	5	3	1	0	
47	96	86	52	0	4823	5	4	1	0	
48	181	277	25	0	4823	5	1	1	0	
48	181	277	25	0	4823	5	2	1	0	
48	181	277	25	0	4823	5	3	1	0	
48	181	277	25	0	4823	5	4	1	0	
49	297	213	31	0	4823	5	1	1	0	
49	297	213	31	0	4823	5	2	1	0	
49	297	213	31	0	4823	5	3	1	0	
49	297	213	31	0	4823	5	4	1	0	
50	36	212	44	0	4823	5	1	1	0	
50	36	212	44	0	4823	5	2	1	0	
50	36	212	44	0	4823	5	3	1	0	
50	36	212	44	0	4823	5	4	1	0	
51	296	235	35	0	4823	5	1	1	0	
51	296	235	35	0	4823	5	2	1	0	
51	296	235	35	0	4823	5	3	1	0	
