r1_6_1

VEHICLE_1			COST	COST	COST	VEHICLE_2			COST	COST	COST			
NUMBER	CAPACITY_1	OPER_1	PENAL_1	IDLE_1	NUMBER	CAPACITY_2	OPER_2	PENAL_2	IDLE_2	HOME	E_BIN	PERIOD_NUM
8	500	2	7	3	8	100	1	2	5	15	15	4

ID	X	Y	D	LB	UB	S	K	A
CUST_NO.	XCOORD.	YCOORD.	DEMAND	READY_TIME	DUE_DATE	SERVICE_TIME	PERIODS	AVAILABILITY	CUS_PAY
 
0	150	150	0	0	1206	0	1	1	0
0	150	150	0	0	1206	0	2	1	0
0	150	150	0	0	1206	0	3	1	0
0	150	150	0	0	1206	0	4	1	0
1	71	268	10	231	441	5	1	1	300	
1	71	268	10	83	293	5	2	1	300	
1	71	268	10	833	1043	5	3	0	300	
1	71	268	10	31	441	5	4	1	300	
2	287	293	14	548	858	5	1	1	300	
2	287	293	14	624	934	5	2	0	300	
2	287	293	14	680	990	5	3	1	300	
2	287	293	14	428	838	5	4	0	300	
3	152	29	10	609	919	5	1	1	300	
3	152	29	10	218	528	5	2	1	300	
3	152	29	10	621	1031	5	3	1	300	
3	152	29	10	602	912	5	4	1	300	
4	148	157	24	7	417	5	1	1	300	
4	148	157	24	646	1056	5	2	1	300	
4	148	157	24	577	787	5	3	0	300	
4	148	157	24	460	770	5	4	1	300	
5	119	254	42	417	827	5	1	1	300	
5	119	254	42	343	653	5	2	0	300	
5	119	254	42	338	648	5	3	1	300	
5	119	254	42	240	550	5	4	1	300	
6	110	31	15	373	783	5	1	1	300	
6	110	31	15	696	1106	5	2	0	300	
6	110	31	15	587	997	5	3	1	300	
6	110	31	15	83	393	5	4	0	300	
7	136	228	2	367	577	5	1	1	300	
7	136	228	2	215	425	5	2	0	300	
7	136	228	2	212	522	5	3	1	300	
7	136	228	2	263	473	5	4	1	300	
8	67	175	3	286	596	5	1	1	300	
8	67	175	3	412	722	5	2	1	300	
8	67	175	3	88	298	5	3	1	300	
8	67	175	3	664	974	5	4	1	300	
9	26	27	16	480	890	5	1	1	300	
9	26	27	16	253	563	5	2	1	300	
9	26	27	16	490	700	5	3	1	300	
9	26	27	16	414	824	5	4	1	300	
10	170	53	21	172	482	5	1	0	300	
10	170	53	21	49	259	5	2	1	300	
10	170	53	21	90	400	5	3	1	300	
10	170	53	21	615	825	5	4	1	300	
11	209	269	17	456	866	5	1	1	300	
11	209	269	17	357	767	5	2	1	300	
11	209	269	17	260	670	5	3	1	300	
11	209	269	17	454	764	5	4	1	300	
12	296	211	22	206	516	5	1	1	300	
12	296	211	22	856	1066	5	2	1	300	
12	296	211	22	503	713	5	3	1	300	
12	296	211	22	453	863	5	4	0	300	
13	29	8	24	461	771	5	1	1	300	
13	29	8	24	636	846	5	2	0	300	
13	29	8	24	398	808	5	3	1	300	
13	29	8	24	501	911	5	4	1	300	
14	282	76	26	566	876	5	1	1	300	
14	282	76	26	802	1012	5	2	0	300	
14	282	76	26	422	732	5	3	1	300	
14	282	76	26	638	848	5	4	0	300	
15	106	243	22	198	608	5	1	1	300	
15	106	243	22	195	405	5	2	1	300	
15	106	243	22	147	457	5	3	0	300	
15	106	243	22	108	418	5	4	1	300	
16	295	123	49	0	1206	5	1	1	0	
16	295	123	49	0	1206	5	2	1	0	
16	295	123	49	0	1206	5	3	1	0	
16	295	123	49	0	1206	5	4	1	0	
17	42	221	79	0	1206	5	1	1	0	
17	42	221	79	0	1206	5	2	1	0	
17	42	221	79	0	1206	5	3	1	0	
17	42	221	79	0	1206	5	4	1	0	
18	227	5	43	0	1206	5	1	1	0	
18	227	5	43	0	1206	5	2	1	0	
18	227	5	43	0	1206	5	3	1	0	
18	227	5	43	0	1206	5	4	1	0	
19	152	77	10	0	1206	5	1	1	0	
19	152	77	10	0	1206	5	2	1	0	
19	152	77	10	0	1206	5	3	1	0	
19	152	77	10	0	1206	5	4	1	0	
20	63	170	69	0	1206	5	1	1	0	
20	63	170	69	0	1206	5	2	1	0	
20	63	170	69	0	1206	5	3	1	0	
20	63	170	69	0	1206	5	4	1	0	
21	112	43	52	0	1206	5	1	1	0	
21	112	43	52	0	1206	5	2	1	0	
21	112	43	52	0	1206	5	3	1	0	
21	112	43	52	0	1206	5	4	1	0	
22	182	284	33	0	1206	5	1	1	0	
22	182	284	33	0	1206	5	2	1	0	
22	182	284	33	0	1206	5	3	1	0	
22	182	284	33	0	1206	5	4	1	0	
23	211	174	73	0	1206	5	1	1	0	
23	211	174	73	0	1206	5	2	1	0	
23	211	174	73	0	1206	5	3	1	0	
23	211	174	73	0	1206	5	4	1	0	
24	85	75	38	0	1206	5	1	1	0	
24	85	75	38	0	1206	5	2	1	0	
24	85	75	38	0	1206	5	3	1	0	
24	85	75	38	0	1206	5	4	1	0	
25	203	36	18	0	1206	5	1	1	0	
25	203	36	18	0	1206	5	2	1	0	
25	203	36	18	0	1206	5	3	1	0	
25	203	36	18	0	1206	5	4	1	0	
26	192	150	16	0	1206	5	1	1	0	
26	192	150	16	0	1206	5	2	1	0	
26	192	150	16	0	1206	5	3	1	0	
26	192	150	16	0	1206	5	4	1	0	
27	126	266	57	0	1206	5	1	1	0	
27	126	266	57	0	1206	5	2	1	0	
27	126	266	57	0	1206	5	3	1	0	
27	126	266	57	0	1206	5	4	1	0	
28	172	198	49	0	1206	5	1	1	0	
28	172	198	49	0	1206	5	2	1	0	
28	172	198	49	0	1206	5	3	1	0	
28	172	198	49	0	1206	5	4	1	0	
29	149	76	30	0	1206	5	1	1	0	
29	149	76	30	0	1206	5	2	1	0	
29	149	76	30	0	1206	5	3	1	0	
29	149	76	30	0	1206	5	4	1	0	
30	125	148	28	0	1206	5	1	1	0	
30	125	148	28	0	1206	5	2	1	0	
30	125	148	28	0	1206	5	3	1	0	
30	125	148	28	0	1206	5	4	1	0	
0	150	150	0	0	1206	0	1	1	0
0	150	150	0	0	1206	0	2	1	0
0	150	150	0	0	1206	0	3	1	0
0	150	150	0	0	1206	0	4	1	0
