r2_6_1

VEHICLE_1			COST	COST	COST	VEHICLE_2			COST	COST	COST			
NUMBER	CAPACITY_1	OPER_1	PENAL_1	IDLE_1	NUMBER	CAPACITY_2	OPER_2	PENAL_2	IDLE_2	HOME	E_BIN	PERIOD_NUM
10	500	2	7	3	10	100	1	2	5	20	20	4

ID	X	Y	D	LB	UB	S	K	A
CUST_NO.	XCOORD.	YCOORD.	DEMAND	READY_TIME	DUE_DATE	SERVICE_TIME	PERIODS	AVAILABILITY	CUS_PAY
 
0	150	150	0	0	4823	0	1	1	0
0	150	150	0	0	4823	0	2	1	0
0	150	150	0	0	4823	0	3	1	0
0	150	150	0	0	4823	0	4	1	0
1	8	4	29	790	840	5	1	1	300	
1	8	4	29	3395	3501	5	2	1	300	
1	8	4	29	2273	2364	5	3	0	300	
1	8	4	29	1701	1841	5	4	1	300	
2	203	283	6	2946	3105	5	1	1	300	
2	203	283	6	2484	2611	5	2	1	300	
2	203	283	6	3308	3453	5	3	0	300	
2	203	283	6	672	779	5	4	1	300	
3	52	109	30	359	490	5	1	0	300	
3	52	109	30	1592	1683	5	2	1	300	
3	52	109	30	888	1022	5	3	1	300	
3	52	109	30	1985	2196	5	4	1	300	
4	250	49	11	1880	2069	5	1	1	300	
4	250	49	11	1851	1862	5	2	0	300	
4	250	49	11	292	378	5	3	1	300	
4	250	49	11	1841	1952	5	4	1	300	
5	188	198	8	2693	2819	5	1	0	300	
5	188	198	8	2178	2277	5	2	1	300	
5	188	198	8	1199	1231	5	3	1	300	
5	188	198	8	3003	3137	5	4	0	300	
6	229	40	13	946	1087	5	1	1	300	
6	229	40	13	3120	3221	5	2	0	300	
6	229	40	13	2737	2937	5	3	1	300	
6	229	40	13	1746	1852	5	4	1	300	
7	295	123	29	3047	3231	5	1	1	300	
7	295	123	29	2751	2834	5	2	1	300	
7	295	123	29	526	593	5	3	1	300	
7	295	123	29	1572	1692	5	4	1	300	
8	117	155	22	4044	4138	5	1	0	300	
8	117	155	22	2536	2648	5	2	1	300	
8	117	155	22	2213	2389	5	3	1	300	
8	117	155	22	2309	2428	5	4	1	300	
9	254	206	29	2499	2591	5	1	1	300	
9	254	206	29	3339	3529	5	2	0	300	
9	254	206	29	858	968	5	3	1	300	
9	254	206	29	517	625	5	4	0	300	
10	44	189	13	422	481	5	1	1	300	
10	44	189	13	2416	2555	5	2	0	300	
10	44	189	13	49	201	5	3	1	300	
10	44	189	13	639	711	5	4	1	300	
11	290	219	19	747	869	5	1	0	300	
11	290	219	19	3620	3771	5	2	1	300	
11	290	219	19	2495	2597	5	3	1	300	
11	290	219	19	1293	1439	5	4	1	300	
12	100	138	24	804	956	5	1	1	300	
12	100	138	24	699	791	5	2	0	300	
12	100	138	24	1367	1521	5	3	1	300	
12	100	138	24	905	1053	5	4	0	300	
13	217	43	5	2082	2220	5	1	1	300	
13	217	43	5	2035	2123	5	2	0	300	
13	217	43	5	18	189	5	3	1	300	
13	217	43	5	1645	1769	5	4	1	300	
14	217	138	5	2767	2876	5	1	0	300	
14	217	138	5	1736	1841	5	2	1	300	
14	217	138	5	1582	1664	5	3	0	300	
14	217	138	5	1906	2002	5	4	1	300	
15	248	280	27	1176	1268	5	1	1	300	
15	248	280	27	1885	2028	5	2	1	300	
15	248	280	27	1478	1608	5	3	1	300	
15	248	280	27	2070	2111	5	4	1	300	
16	103	81	33	1810	1940	5	1	0	300	
16	103	81	33	3379	3484	5	2	1	300	
16	103	81	33	2816	2946	5	3	1	300	
16	103	81	33	636	822	5	4	0	300	
17	213	299	22	2161	2263	5	1	1	300	
17	213	299	22	644	774	5	2	0	300	
17	213	299	22	1688	1781	5	3	1	300	
17	213	299	22	351	429	5	4	1	300	
18	208	297	8	1620	1771	5	1	0	300	
18	208	297	8	3234	3324	5	2	1	300	
18	208	297	8	1542	1637	5	3	1	300	
18	208	297	8	3419	3524	5	4	1	300	
19	238	214	15	1855	1932	5	1	0	300	
19	238	214	15	3431	3437	5	2	1	300	
19	238	214	15	2456	2567	5	3	1	300	
19	238	214	15	2533	2658	5	4	1	300	
20	224	229	16	1384	1464	5	1	1	300	
20	224	229	16	3855	3938	5	2	1	300	
20	224	229	16	766	861	5	3	0	300	
20	224	229	16	2191	2278	5	4	1	300	
21	175	123	53	0	4823	5	1	1	0	
21	175	123	53	0	4823	5	2	1	0	
21	175	123	53	0	4823	5	3	1	0	
21	175	123	53	0	4823	5	4	1	0	
22	274	256	30	0	4823	5	1	1	0	
22	274	256	30	0	4823	5	2	1	0	
22	274	256	30	0	4823	5	3	1	0	
22	274	256	30	0	4823	5	4	1	0	
23	256	286	31	0	4823	5	1	1	0	
23	256	286	31	0	4823	5	2	1	0	
23	256	286	31	0	4823	5	3	1	0	
23	256	286	31	0	4823	5	4	1	0	
24	162	92	22	0	4823	5	1	1	0	
24	162	92	22	0	4823	5	2	1	0	
24	162	92	22	0	4823	5	3	1	0	
24	162	92	22	0	4823	5	4	1	0	
25	11	242	66	0	4823	5	1	1	0	
25	11	242	66	0	4823	5	2	1	0	
25	11	242	66	0	4823	5	3	1	0	
25	11	242	66	0	4823	5	4	1	0	
26	14	165	7	0	4823	5	1	1	0	
26	14	165	7	0	4823	5	2	1	0	
26	14	165	7	0	4823	5	3	1	0	
26	14	165	7	0	4823	5	4	1	0	
27	202	161	46	0	4823	5	1	1	0	
27	202	161	46	0	4823	5	2	1	0	
27	202	161	46	0	4823	5	3	1	0	
27	202	161	46	0	4823	5	4	1	0	
28	31	68	47	0	4823	5	1	1	0	
28	31	68	47	0	4823	5	2	1	0	
28	31	68	47	0	4823	5	3	1	0	
28	31	68	47	0	4823	5	4	1	0	
29	140	294	48	0	4823	5	1	1	0	
29	140	294	48	0	4823	5	2	1	0	
29	140	294	48	0	4823	5	3	1	0	
29	140	294	48	0	4823	5	4	1	0	
30	251	195	63	0	4823	5	1	1	0	
30	251	195	63	0	4823	5	2	1	0	
30	251	195	63	0	4823	5	3	1	0	
30	251	195	63	0	4823	5	4	1	0	
31	72	89	63	0	4823	5	1	1	0	
31	72	89	63	0	4823	5	2	1	0	
31	72	89	63	0	4823	5	3	1	0	
31	72	89	63	0	4823	5	4	1	0	
32	73	81	35	0	4823	5	1	1	0	
32	73	81	35	0	4823	5	2	1	0	
32	73	81	35	0	4823	5	3	1	0	
32	73	81	35	0	4823	5	4	1	0	
33	206	121	10	0	4823	5	1	1	0	
33	206	121	10	0	4823	5	2	1	0	
33	206	121	10	0	4823	5	3	1	0	
33	206	121	10	0	4823	5	4	1	0	
34	11	185	60	0	4823	5	1	1	0	
34	11	185	60	0	4823	5	2	1	0	
34	11	185	60	0	4823	5	3	1	0	
34	11	185	60	0	4823	5	4	1	0	
35	110	31	35	0	4823	5	1	1	0	
35	110	31	35	0	4823	5	2	1	0	
35	110	31	35	0	4823	5	3	1	0	
35	110	31	35	0	4823	5	4	1	0	
36	34	5	46	0	4823	5	1	1	0	
36	34	5	46	0	4823	5	2	1	0	
36	34	5	46	0	4823	5	3	1	0	
36	34	5	46	0	4823	5	4	1	0	
37	239	84	47	0	4823	5	1	1	0	
37	239	84	47	0	4823	5	2	1	0	
37	239	84	47	0	4823	5	3	1	0	
37	239	84	47	0	4823	5	4	1	0	
38	110	145	38	0	4823	5	1	1	0	
38	110	145	38	0	4823	5	2	1	0	
38	110	145	38	0	4823	5	3	1	0	
38	110	145	38	0	4823	5	4	1	0	
39	160	179	42	0	4823	5	1	1	0	
39	160	179	42	0	4823	5	2	1	0	
39	160	179	42	0	4823	5	3	1	0	
